question_id,label,reason,is_correct,gold_rank,margin,score_0,score_1,score_2,score_3,score_4,score_5,score_6,score_7,score_8,score_9
2384,0,correct_clear,True,1,0.631579,0.736842,0.105263,0.052632,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0
4,1,correct_close,True,1,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
7744,1,correct_close,True,1,0.0,0.3,0.3,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0
10027,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8851,1,wrong_close,False,4,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4903,1,wrong_close,False,3,0.0,0.3,0.3,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0
2882,1,correct_close,True,1,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6051,1,wrong_close,False,2,0.05,0.25,0.2,0.2,0.15,0.1,0.1,0.0,0.0,0.0,0.0
53,EXCLUDE,retrieval_miss,False,,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
9531,1,correct_close,True,1,0.05,0.3,0.25,0.2,0.1,0.05,0.05,0.02,0.02,0.01,0.0
9328,1,wrong_clear,False,9,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4811,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
9032,1,wrong_close,False,2,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
7328,0,correct_clear,True,1,0.539216,0.686275,0.147059,0.098039,0.009804,0.009804,0.009804,0.009804,0.009804,0.009804,0.009804
5144,0,correct_clear,True,1,0.3,0.5,0.2,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0
280,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5348,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,0,correct_clear,True,1,0.444445,0.555556,0.111111,0.111111,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0
145,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6564,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,0,correct_clear,True,1,0.631579,0.684211,0.052632,0.052632,0.052632,0.052632,0.052632,0.052632,0.0,0.0,0.0
8846,1,wrong_clear,False,2,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2326,1,correct_close,True,1,0.1,0.4,0.3,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0
9907,EXCLUDE,retrieval_miss,False,,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
1354,1,wrong_close,False,3,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9065,0,correct_clear,True,1,0.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5317,1,wrong_close,False,5,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11489,1,wrong_clear,False,3,0.3,0.5,0.2,0.1,0.1,0.05,0.02,0.01,0.01,0.005,0.005
9621,EXCLUDE,retrieval_miss,False,,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
11157,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10170,1,wrong_close,False,10,0.0,0.2,0.2,0.15,0.15,0.15,0.15,0.0,0.0,0.0,0.0
6987,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
3688,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10688,1,correct_close,True,1,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10660,1,correct_close,True,1,0.125,0.5,0.375,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,0,correct_clear,True,1,0.2,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
11493,1,correct_close,True,1,0.1,0.5,0.4,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
10588,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10678,1,wrong_close,False,2,0.055555,0.333333,0.277778,0.222222,0.166667,0.0,0.0,0.0,0.0,0.0,0.0
5485,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7014,0,correct_clear,True,1,0.5,0.7,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
3031,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4706,EXCLUDE,retrieval_miss,False,,0.05,0.25,0.2,0.15,0.15,0.1,0.1,0.05,0.0,0.0,0.0
3044,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3797,0,correct_clear,True,1,0.3,0.5,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
8039,0,correct_clear,True,1,0.2,0.5,0.3,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
7538,0,correct_clear,True,1,0.7,0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
8109,0,correct_clear,True,1,0.6,0.7,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
3871,1,wrong_close,False,7,0.0,0.2,0.2,0.2,0.2,0.15,0.05,0.0,0.0,0.0,0.0
3405,1,wrong_close,False,2,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
4089,1,wrong_close,False,2,0.0,0.45,0.45,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2317,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3466,0,correct_clear,True,1,0.2,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
8524,0,correct_clear,True,1,0.85,0.9,0.05,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0
515,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4860,1,correct_close,True,1,0.0,0.333333,0.333333,0.111111,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0
8946,1,wrong_clear,False,10,0.45,0.7,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,1,correct_close,True,1,0.05,0.3,0.25,0.2,0.15,0.1,0.0,0.0,0.0,0.0,0.0
11633,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
7045,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10445,0,correct_clear,True,1,0.75,0.8,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
5593,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2450,1,wrong_close,False,2,0.1,0.4,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
11158,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,0,correct_clear,True,1,0.85,0.9,0.05,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0
11455,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11128,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5508,EXCLUDE,retrieval_miss,False,,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
5672,1,correct_close,True,1,0.1,0.3,0.2,0.2,0.2,0.05,0.05,0.0,0.0,0.0,0.0
1199,0,correct_clear,True,1,0.4,0.5,0.1,0.1,0.1,0.1,0.05,0.05,0.0,0.0,0.0
3413,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,1,wrong_clear,False,7,0.222222,0.444444,0.222222,0.222222,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
1286,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.1,0.05,0.05,0.0,0.0,0.0,0.0
5266,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,EXCLUDE,retrieval_miss,False,,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
4523,EXCLUDE,retrieval_miss,False,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4817,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,1,wrong_close,False,4,0.1,0.3,0.2,0.15,0.1,0.1,0.1,0.05,0.0,0.0,0.0
1638,EXCLUDE,retrieval_miss,False,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9530,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7048,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5688,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5520,0,correct_clear,True,1,0.5,0.6,0.1,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0
5705,EXCLUDE,retrieval_miss,False,,0.25,0.4,0.15,0.15,0.15,0.15,0.0,0.0,0.0,0.0,0.0
3436,0,correct_clear,True,1,0.3,0.5,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
4311,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10963,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6237,1,correct_close,True,1,0.1,0.4,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6708,1,correct_close,True,1,0.0,0.35,0.35,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
4566,1,correct_close,True,1,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
270,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7110,0,correct_clear,True,1,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8675,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10114,0,correct_clear,True,1,0.88,0.9,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.0
6260,0,correct_clear,True,1,0.3,0.5,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0
11803,EXCLUDE,retrieval_miss,False,,0.05,0.2,0.15,0.15,0.15,0.1,0.1,0.1,0.05,0.0,0.0
561,EXCLUDE,retrieval_miss,False,,0.15,0.35,0.2,0.15,0.1,0.07,0.05,0.04,0.02,0.01,0.01
8008,1,wrong_close,False,2,0.05,0.35,0.3,0.15,0.1,0.05,0.05,0.0,0.0,0.0,0.0
8582,0,correct_clear,True,1,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3687,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11697,1,correct_close,True,1,0.1,0.4,0.3,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0
8221,1,correct_close,True,1,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11291,1,wrong_clear,False,2,0.3,0.6,0.3,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
11530,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5218,0,correct_clear,True,1,0.7,0.8,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
7290,0,correct_clear,True,1,0.2,0.5,0.3,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
9945,1,wrong_close,False,4,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5154,0,correct_clear,True,1,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7812,0,correct_clear,True,1,0.3,0.5,0.2,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0
9969,1,correct_close,True,1,0.0,0.2,0.2,0.15,0.15,0.15,0.1,0.05,0.0,0.0,0.0
7637,1,correct_close,True,1,0.05,0.35,0.3,0.25,0.05,0.05,0.0,0.0,0.0,0.0,0.0
7240,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324,EXCLUDE,retrieval_miss,False,,0.0,0.3,0.3,0.3,0.05,0.05,0.0,0.0,0.0,0.0,0.0
6406,1,correct_close,True,1,0.117647,0.411765,0.294118,0.058824,0.058824,0.058824,0.058824,0.058824,0.0,0.0,0.0
1882,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760,EXCLUDE,retrieval_miss,False,,0.05,0.2,0.15,0.15,0.1,0.1,0.1,0.1,0.1,0.0,0.0
7884,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
192,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2676,0,correct_clear,True,1,0.25,0.6,0.35,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9425,0,correct_clear,True,1,0.85,0.9,0.05,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0
2532,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7594,1,wrong_clear,False,2,0.15,0.45,0.3,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2808,0,correct_clear,True,1,0.75,0.8,0.05,0.05,0.04,0.01,0.01,0.01,0.01,0.01,0.01
7956,1,wrong_close,False,2,0.0,0.35,0.35,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0
4353,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9047,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6277,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4081,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,0,correct_clear,True,1,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6025,0,correct_clear,True,1,0.85,0.9,0.05,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0
3126,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10252,1,correct_close,True,1,0.055555,0.333333,0.277778,0.222222,0.166667,0.0,0.0,0.0,0.0,0.0,0.0
10953,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2817,1,wrong_close,False,2,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9271,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6668,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8406,1,wrong_close,False,2,0.0,0.35,0.35,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0
7765,1,wrong_close,False,3,0.05,0.35,0.3,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1310,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3548,0,correct_clear,True,1,0.865671,0.895522,0.029851,0.0199,0.0199,0.0199,0.002985,0.002985,0.002985,0.002985,0.002985
7820,0,correct_clear,True,1,0.3,0.6,0.3,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
11519,0,correct_clear,True,1,0.3,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5040,1,wrong_close,False,4,0.05,0.25,0.2,0.2,0.2,0.1,0.05,0.0,0.0,0.0,0.0
11488,1,wrong_clear,False,2,0.3,0.5,0.2,0.1,0.05,0.05,0.05,0.05,0.0,0.0,0.0
2843,EXCLUDE,retrieval_miss,False,,0.0,0.2,0.2,0.2,0.2,0.15,0.05,0.0,0.0,0.0,0.0
4809,0,correct_clear,True,1,0.631579,0.736842,0.105263,0.052632,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0
4512,0,correct_clear,True,1,0.555556,0.666667,0.111111,0.111111,0.111111,0.0,0.0,0.0,0.0,0.0,0.0
7993,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9131,0,correct_clear,True,1,0.35,0.6,0.25,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7959,1,wrong_clear,False,2,0.157895,0.526316,0.368421,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0,0.0
5569,0,correct_clear,True,1,0.3,0.6,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4403,EXCLUDE,retrieval_miss,False,,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11213,1,correct_close,True,1,0.0,0.2,0.2,0.2,0.2,0.15,0.05,0.0,0.0,0.0,0.0
1992,0,correct_clear,True,1,0.65,0.8,0.15,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8882,1,wrong_clear,False,3,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11717,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9450,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4179,EXCLUDE,retrieval_miss,False,,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9164,EXCLUDE,retrieval_miss,False,,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2884,1,correct_close,True,1,0.066666,0.333333,0.266667,0.2,0.133333,0.066667,0.0,0.0,0.0,0.0,0.0
3119,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7144,0,correct_clear,True,1,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,1,wrong_close,False,2,0.05,0.4,0.35,0.15,0.1,0.0,0.0,0.0,0.0,0.0,0.0
6580,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2064,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8257,1,wrong_clear,False,2,0.2,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6171,0,correct_clear,True,1,0.2,0.5,0.3,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0
262,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10123,0,correct_clear,True,1,0.7,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,0,correct_clear,True,1,0.55,0.65,0.1,0.1,0.1,0.05,0.0,0.0,0.0,0.0,0.0
10131,0,correct_clear,True,1,0.3,0.6,0.3,0.05,0.02,0.01,0.01,0.01,0.0,0.0,0.0
6389,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,EXCLUDE,retrieval_miss,False,,0.05,0.25,0.2,0.15,0.15,0.1,0.1,0.05,0.0,0.0,0.0
1486,1,wrong_close,False,6,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9589,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,0,correct_clear,True,1,0.5,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,1,correct_close,True,1,0.0,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
10703,1,correct_close,True,1,0.055555,0.444444,0.388889,0.111111,0.055556,0.0,0.0,0.0,0.0,0.0,0.0
8118,1,correct_close,True,1,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1419,0,correct_clear,True,1,0.65,0.7,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0
2651,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6043,1,wrong_close,False,2,0.066667,0.4,0.333333,0.133333,0.066667,0.066667,0.0,0.0,0.0,0.0,0.0
1047,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2129,0,correct_clear,True,1,0.3,0.5,0.2,0.15,0.1,0.05,0.0,0.0,0.0,0.0,0.0
5589,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7667,1,wrong_close,False,2,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
9472,0,correct_clear,True,1,0.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10374,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8511,0,correct_clear,True,1,0.75,0.8,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0
5980,0,correct_clear,True,1,0.4,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10278,1,wrong_close,False,4,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0
5857,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7599,EXCLUDE,retrieval_miss,False,,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10744,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4228,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
4230,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,EXCLUDE,retrieval_miss,False,,0.0,0.4,0.4,0.1,0.05,0.05,0.0,0.0,0.0,0.0,0.0
316,0,correct_clear,True,1,0.85,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1846,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5484,0,correct_clear,True,1,0.625,0.75,0.125,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
3415,1,wrong_clear,False,2,0.210527,0.526316,0.315789,0.052632,0.052632,0.052632,0.0,0.0,0.0,0.0,0.0
2359,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10425,0,correct_clear,True,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,EXCLUDE,retrieval_miss,False,,0.318181,0.454545,0.136364,0.136364,0.072727,0.045455,0.045455,0.045455,0.045455,0.018182,0.0
8853,1,wrong_close,False,4,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8588,0,correct_clear,True,1,0.2,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8971,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10782,1,wrong_close,False,2,0.1,0.4,0.3,0.2,0.05,0.05,0.0,0.0,0.0,0.0,0.0
6522,0,correct_clear,True,1,0.87,0.9,0.03,0.02,0.02,0.02,0.01,0.0,0.0,0.0,0.0
6089,0,correct_clear,True,1,0.4,0.6,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0
623,1,wrong_close,False,4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5882,EXCLUDE,retrieval_miss,False,,0.15,0.3,0.15,0.15,0.15,0.15,0.05,0.05,0.0,0.0,0.0
2845,EXCLUDE,retrieval_miss,False,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8610,1,wrong_close,False,2,0.1,0.5,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4911,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3137,0,correct_clear,True,1,0.8,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,1,wrong_clear,False,2,0.2,0.4,0.2,0.2,0.05,0.05,0.05,0.05,0.0,0.0,0.0
10166,1,wrong_close,False,3,0.0,0.3,0.3,0.25,0.1,0.05,0.0,0.0,0.0,0.0,0.0
8129,1,wrong_close,False,2,0.1,0.5,0.4,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0
6114,1,wrong_close,False,4,0.05,0.25,0.2,0.15,0.1,0.08,0.07,0.06,0.04,0.03,0.02
10082,1,wrong_close,False,2,0.111111,0.444444,0.333333,0.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5616,0,correct_clear,True,1,0.85,0.9,0.05,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0
